HAUS,ANLAGE,ABLEINH,TOUR,ME_MA_ID,CITY1,CITY2,HOUSE_NUM1,POST_CODE1,EQUNR,ENTSCHEIDUNG,REGEL
"UiXCzrDLaXWzZVfWSQtguodTpUBBdVbknrsiGVx","BgBDkGWsXRHBCmAReyueRDA/XMOYXOtAATj+RUQ","J09D6244","J09D","YpSNaiDRWFYffASaVbtBWDDXAbbJSlFnVeYXjXn","Plettenberg","Holthausen","11","58840","zCKe/cTAXWWzzbzJLnaZVfWgkvlFbWNYwis+YZK","KSA","Standard nach Anzahl Stromzähler"
"dQUcaiPoYUnk+BnYFPBFf+QbRKVklZoUqlxWyal","eZDlpqIWDbrFTPRbjItPUvvoihkuLBlMqazXRnF","J09D4011","J09D_L","E+BlkcHQziEvSWrgnTjzoDcGUKQXmMGXRWJicZt","Lüdenscheid","Brügge","17","58515","RaYgHPRqzRZUebmqBPEHVGlXRUMthXIQ/XDLQiU","KSA","Standard nach Anzahl Stromzähler"
"JhUIHonbALO+ErXdfjrMuTA/ttxDdCKTpyvqEc+","pwQkRepeQpQTlzXxndSGpfNtOTqnTbKTQBAFtyX","J09D4011","J09D_L","QzJBpMYbdWjgeHDFRGcQU+knFK/ubTZcyXxnQQj","Lüdenscheid","Hellersen","203","58513","qIaJVPLhdMeDnRoeABHKRtqNB/IOvOgDCMituXl","EVU","Standard nach Anzahl Stromzähler"
"XuvrRZX/WBkDWZZYUmRSWbhYZtiGPpuelROGoEH","MeQJxMXVJhwufyRehWZauCbfCxmHG/NFWOElNwf","J09D5472","J09D","JMP+HRMVXeUSJRunBeWvJPblAvVZAMUnUgqXYiU","Halver","Oberbrügge","21","58553","ZWTJEvGCjWKQIRA+PghYBhhdVmkZUGIcHBZHgKf","EVU","Standard nach Anzahl Stromzähler"
"X+QyqNnBZKkHXDuNkLj+vsxUZPYuWwKXwIpLKmq","ooWPtRWTGwWgJKDKZAk+sTobVEoHvyuAEuaAtdz","J09D4011","J09D_L","BeDDzNUWJrEzZTmZXNRVXyjvIQHQwQglrVHbFsa","Lüdenscheid","Brügge","16","58515","OKM+FnHwlSSXERWZJWVXyRSBzeRBDUgQJueMtUs","EVU","Standard nach Anzahl Stromzähler"
"RqYOOYwwTQUwRU/YSTWMeoySLxDVkTmxZiMAMhB","RikfsUodDMQiwtCDRWwyxbkQkvZzKSzxUQhzCkR","J09D6243","J09D","zBETkXsiJV+FzdavKUWUgrfeRiUzOXhMaxUHmtr","Plettenberg","Holthausen","48","58840","rVImCBBMKeYpkOxtDXWKYUAshEIuOWbiTZaqizp","EVU","Standard nach Anzahl Stromzähler"
"ZFeSUDrTqfzSgxuULJVadk+dXBVixZMrJJzcEoq","KTlxI+It/euSZydwVbaan+SPQREJYRTo+OYkSBA","J09D5473","J09D","RZAUFPVQisSZvhDjKyLdXCiRBFSeQVXbTYhpdWG","Halver","Oberbrügge","29","58553","AJBHT/Y/lQcoWhpIuZYK+nyTbpGehGnUNfuREQU","KSA","Standard nach Anzahl Stromzähler"
"sdXBw+ZddSjcNDZhVWHBPUidBGVOidXWneiFDZR","Cjr/ssZapucmtdCxKpPRXeXM+mkbAsoTTvkWssS","J09D7021","J09D","FjVcxTussNZNSCYRdZdBZCZqqEOUQBsceOAQXlv","Herdecke","Ende","141","58313","vlLmGYvxlY/ozU+McK+TYXDNGy+UJmYHXVWmXtR","EVU","Standard nach Anzahl Stromzähler"
"WcVfGzcnUNtQEWVcGbZTCIpq+CkyTJOvnCNKEAq","KgyQbYBZGcuVaR+NTpI/+VDHCcMdgRRojVCHKhg","J09D4011","J09D_L","CpRFomGPLMTDmIYTZKMyaXdSUnZlrFfK+gsHWRZ","Lüdenscheid","Brügge","8","58515","XAMNyTWVTQtRtjRWPeWMHiMSTznUekDpuOOsYfk","KSA","Standard nach Anzahl Stromzähler"
"UYETeqxlkHFQWRUWNAPWZWHNXZzVQQCdN+gkSSq","ekcIXxjUYOABeXkyCXoXwHTJWDioAsY+WtXwQma","J09D3011","J09D_J","AWcFuboSsrNQEdWCTXRuKLrwUhJWKSlcJMulZo/","Hagen","Hohenlimburg","16","58119","wOUykiodwpwteQWEJjwxVUjWhiVNSBVqJhvTSod","EVU","Standard nach Anzahl Stromzähler"
"XPSVgUXwDJWLKrQYbl+kSZNMLooZPtKHDGXzZKt","paI+XHaU/Ujw/YsqkZTVMZlHekIRnJSkAiXHTqa","J09D6242","J09D","vXoihhhVZwreFk/DMZrzVA/W+sXHZPQmEKkIMTE","Plettenberg","Holthausen","42","58840","SAVrribXQrEZvONSRFYWSrQpSPsLt/ZlACaJDcx","EVU","Standard nach Anzahl Stromzähler"
"Z+grVb/aj+mbaVgOBpdYAdCdkwSZylTmchcczWL","VHHRwMwgDTBqpJzmUYvXhHLoTfqVuRuGacYhYWS","J09D4011","J09D_L","rXQSoAq/uiFygPAETlINkyXDZXaf+yVTlfUQGAY","Lüdenscheid","Augustenthal","131","58513","/KebXQnETygGgjiAMVsrsqRUjXoWiiQoUsxbon/","EVU","Standard nach Anzahl Stromzähler"
"vsrnEIibpXS/QLRZoWVEmjxEeS/ohUeRbhU/CoW","YHAPUjY/qiFeUoVHEbDRoLZaXpHDwZAVIgqTOJI","J09D6245","J09D","/ReYduTbVFqkaQUizWKbkLcQQdxmPXuXY+WqRlV","Plettenberg","Holthausen","3","58840","glMGSPrDQfdPaPQvWXJeb+ToLDXvXTYvSdEGUjR","EVU","Standard nach Anzahl Stromzähler"
"xAEwOCZuYZuIzTjmyQxQWPDXz+XxHoKTbdJKrZM","/iQNVaYlZRPXpLeQclRniOhdwWNOkQeLXvXTlHi","J09D3301","J09D_J","TQvcYNTnTlpsoRxfeuTVYctZxAicWFGNyajTXsQ","Hagen","Garenfeld","20","58099","VYjbUdAzRNyetsrwmCwHmcNZkUyiRXSsWvSTQNc","EVU","Standard nach Anzahl Stromzähler"
"TxEUVUtPTmObDVPXeKPRxWPwdLtUGTWYVPAWyPV","gUnRgsDQjihaYblQbNZlbUOeXRTYISFZUIGWfHr","J09D6246","J09D","hZD+nagVJVVGxeHMTWEUfohZSspTREVRGEllSEy","Plettenberg","Holthausen","7","58840","kVbqTlQpfOXtBgtduXViJk/rWVzwk+LnYJuSNLi","KSA","Standard nach Anzahl Stromzähler"
"UYMTUjLzSCTxlXKYWDqIVYkUSyqQzZZSpEzsWKC","VguvSZWJWKVwS/IjN+ZTeVTVxxAVXiFVyqQYNVo","J09D6241","J09D","MjAYbLXrvTz/aSgYykAlOYXy+PDDIyunYYUNimf","Plettenberg","Holthausen","47","58840","YkiVhLdaGXetKZuiQdWCGdoym/VwVZ+YsTQXieq","EVU","Standard nach Anzahl Stromzähler"
"rDRWrWUZpMRLCWUEJXTCprtynUmCKlNrrvjOukF","FdVlJkzVNSBSNwXV+TSsdEzItjFsGAhDRoedbvx","J09D6242","J09D","WLzCSaHqBQmUGrHKPnUwHVCflYDQTosEYwSChkg","Plettenberg","Holthausen","7","58840","vUTlFWZrquFGHkaHOiENQzVMJBNiKXGvmEuyRJW","KSA","Standard nach Anzahl Stromzähler"
"xgQLLaKeVEDjdJRAWkElWwZGdKFIzMmQHjyOVEe","nLxhyMuQIBMTYvbfFQZqTQEUmSZzRz/gxURbqWW","J09D4011","J09D_L","fnYcMZftuA+Kys/SWAtSUf/lZBJWyeXnBzwSkRQ","Lüdenscheid","Brügge","13","58515","NmDGtczNWfchshSpJbcWiiTTmldyTIUIcgNLIeb","EVU","Standard nach Anzahl Stromzähler"
"mxKPgLSGFUaZMbUWmmTxiXmUBdSfUindtZsTJbT","kgaJxlAdPgLibCZKnxEhUwVrSLsDaeT+axReDAM","J09D3013","J09D_J","sCglTQWDUcZaog+VSAlzXWmQQpWTXsIbMevCbyX","Hagen","Hohenlimburg","26","58119","WqyhklLWcXGYgkGYiwRAJHTXwXHSyMxgGiIAQaR","KSA","Standard nach Anzahl Stromzähler"
"xWBUeSBHfttUoxNxwsWiVUMdTyBGbQG/dkpxubQ","LxJxJWJKRTPUAmUSEZRkiSMnXSWIZ+lihUVygVg","J09D5474","J09D","RZBgTmvFGkQdQyVJNrTwvfghkcRyERxDVKTZmPD","Halver","Oberbrügge","10","58553","YkTE/ZLUGlQc+/tSZKjXqPuZrXcQXAJUMQcdUOi","KSA","Standard nach Anzahl Stromzähler"
"wsV+qTCC/WzQaWPfyLmJLBueW/YcdYQ+mvGaVeO","duMXkXMoATLkXGIFVeicRg/MkeBUEsWPbCApTGS","J09D3011","J09D_J","ux/eXbCZoTGcUgYTWeFpihdQXRiNgLbZrmrUdNf","Hagen","Hohenlimburg","35","58119","jhyYdVZXsTMNZZDCXMatOGwSmrVPqSumGqB/hcF","EVU","Standard nach Anzahl Stromzähler"
"Cqw+PYfJ+xTUCcDVVS/fMuuh+dbuBRktDtFYQal","aRRFmfDrFFrQSbZoVJZfQSqWryYvItWNkTaaATX","J09D7025","J09D","ectRVWWhftqBULLbQtrcApPCRCWQqZcjzgOtjCP","Herdecke","Ende","32","58313","GtgzFOnaxKIQLWcstpRmIOYXWGWdIFmXuUqIPiL","KSA","Standard nach Anzahl Stromzähler"
"YDcEvRopSMPT/g+BSsTQlLXYtnZxYNgxhmmjBet","WkLhEAGaleRTaQeXZcLYPotEIZfTvkZIWTkPFZY","J09D3301","J09D_J","LZC+BnSYOXkwRSQXnUkLV+R+u/Rpu+zUkmTmAAI","Hagen",,"6","58099","dyzlnvXrFP/RaYPVvHmrLRlVjdTwVqWwaE+ZAsu","EVU","Standard nach Anzahl Stromzähler"
"PNPZWlCqkqSBpgpV/QGfpRhgQBJBpZIlSpbBSwI","YdesUQjhpjOTAqUVZMZpjjAMYMSAYasSWCATaji","J09D6243","J09D","TtKTpBScnUZdmjGYblRdQ+wZdEVXARZnSBixwez","Plettenberg","Holthausen","1","58840","ZoL/FYwYTiPoSPdxorHtVYRFDYmNaLRZCMpCkAV","KSA","Standard nach Anzahl Stromzähler"
"ozoHaAKYSrzxTkXDWdgPuTSiYRouU+BuPjQUMmg","zQlDfPgVqljTcbZNSBEacTRhZVoVQQ+KwxYlMFX","J09D1221","J09D_J","mnsXxQeQQXLQYz/enTryecPhCLkfk/ABT/RKgeZ","Hagen","Hohenlimburg","2","58119","jwVReUeQeQUMmrFfQlpNhSTYpmTWR/TLcZvvvZY","KSA","Standard nach Anzahl Stromzähler"
"YPidrZWPRseWcRdKXATjzSDYYlJdcHcltSLAFIP","o+ViPYRmYRSmzLQcjCTmSjcypdQIcNFiZskYTUs","J09D7025","J09D","YpW+idQViUnFFXAWiyvUeFxAKjmhECpbYjWMXMj","Herdecke","Ende","192","58313","pcGpYzXfwmC/BjnZipiNRnZYoTzqZfQl/SRnrZY","EVU","Standard nach Anzahl Stromzähler"
"mofuSbQGAi+ygVgxsQIyXZcWTxFTrQzRWUDVXNE","MozlOVcRSLwZZuugBD/YtuNRQVQjfjqdRlOdeiW","J09D4011","J09D_L","CNvRXmsdOQuKVGNxLnKRbMTYwtnPZzOUoSNLOkp","Lüdenscheid",,"2","58509","noRNXsROpYKiQwsf+RVUxVMQpbpoEvBzW/LcZZK","EVU","Standard nach Anzahl Stromzähler"
"qdtwEYqfa//XBgOTXUsUpXriTlZDIVxoblKFVRy","EzW+gsAyRuomW/UiRUF//pHLbzTSol/xXhGqdYF","J09D4011","J09D_L","qvZJPNZGRfQpSrVSleEUFtiJmLeHMls+nZvVgTM","Lüdenscheid","Brügge","20","58515","ZKzLJsflzRmMfIPVhQR+tRUXCJRvYUqyHOAIVUZ","EVU","Standard nach Anzahl Stromzähler"
