HAUS,ANLAGE,ABLEINH,TOUR,ME_MA_ID,CITY1,CITY2,HOUSE_NUM1,POST_CODE1,EQUNR,ENTSCHEIDUNG,REGEL
"jPYKtWpUIvjivMVNtZJ/STKzWOz/vPUQSweFaUM","fJsD/UDtdRZwkfK/OSDbFIVxXNBPhHYTlIxDRDg","J09A1701","J09A_J","gjcc+nqEdghufGrlmXLDZhUyoLPZXQspgSFzWoS","Hagen","Vorhalle","15","58089","WawUVzdLcwGwgeBEhLQThOYthXzRXZTn/hgwECS","EVU","Standard nach Anzahl Stromzähler"
"oUAUQZKvYmyVDWcRUZYjZtFJUHtIsIsaSsGAVCm","'+VeacCdZxeEuRpblbmWnLWlDTkLvkSnZwBEkjt/","J09A6105","J09A","rPZacPsShPLSVgWpTO/ZCZG+RQEJYYzwlqWAxQU","Neuenrade","Neuenrade","4","58809","TgY/XKOjRwmrnNVQPVCWUBLRjxGn+EUYQSYTJAi","EVU","Standard nach Anzahl Stromzähler"
"yMogfzqMJszeUrqHLXZNMvgHJOGhpyY+FhVHZrU","zgJJwM+FPewqRWWlFRbYAUZmKVbsWivLppnLjLR","J09A1702","J09A_J","WEWYQzQFZQbgWqQZSTFSBKVuUrVwuxeIQAYRwqM","Hagen","Vorhalle","39","58089","s+LPXXpVE++YsnHUTdgugDkWQ+arenRZmYXhQh/","EVU","Standard nach Anzahl Stromzähler"
"jSvRZhRuDzG/rDHUKpMHYXB/KppTuZYYisRXQeL","XmZSTWASsbLTVUjuYUQEhdxQcwSaYEP/TfcoiYp","J09A5406","J09A","PUSSXkrtIkQkH+kaUXYCReXUMOryRLgUzRXmMDJ","Halver","Halver","9","58553","ZZTIkRxkmLh/lflZRMSigQB+QfBqYqY/SdxeFzL","KSA","Standard nach Anzahl Stromzähler"
"'+M+GVmjWQDGWREiBIkHINyVchLyGVONPVNXSgNf","yeVXhDYUoifYSPYxqUAuiRmouqTYCWLrdbRdKIS","J09A6104","J09A","VnuiXMgD+UfikDHQDW+FEwIdzox+SHzZGXgUZoS","Neuenrade","Neuenrade","3","58809","QiToXrSlRvASEOBXgwuDWSrtxSjCCafZWVKUD+Z","EVU","Standard nach Anzahl Stromzähler"
"QzbnjKTZvVjxOVMHrepRLmXreuBJunffhdUyhXh","XejTsgWkZSzFsnZIOPGK+rirkHmkQJVXlztrBoQ","J09A1702","J09A_J","xcQcUZZESuql/WuyPWBydxOVv+cYQKqY/YdZcfZ","Hagen","Vorhalle","43","58089","foXHFsgxJXtWQuqZRHDsSiUGUiOEKSbRrw+ZqKs","EVU","Standard nach Anzahl Stromzähler"
"ODRRcZnoUHTZaPQYUtcjncQYlfTTolHIXeRbPEb","lfVDlUzTYohbaOzhmlkgMKSspTTWwbvLvKZmWmZ","J09A1701","J09A_J","CaIcYQVfZ+QdPxMdMKHKJMdgzhYtCLEZdeQVXXb","Hagen","Vorhalle","14","58089","KgiCtffvUMkPjXg+mRKBLhfMRZzYvlelRAqTfSa","EVU","Standard nach Anzahl Stromzähler"
"K/cDbASQV/Hvikdkss//NIQVgyVOQyavDdeZFYD","VXKckGgdfwzAQwWSnRHRxxWBLlWMA+/EoRKPYQs","J09A1703","J09A_J","XZ+JbnvJxIgoBLp/wqRVSqZRyZRiZyxgPErRFOk","Hagen","Vorhalle","13","58089","SJUXXV+FacAMMXsmNnSSTyukiOSW/QWbmnQXmZw","EVU","Standard nach Anzahl Stromzähler"
"uTRYJZCLNrn/EQnjfzdNTRtRRwzYtOLacirqNsQ","XfXdgkDIomTUXRUekZYvAyTWdTEPZNWhEipXIgW","J09A1611","J09A_J","UCXQ/rqBSUgMcRYxq/AKAjddTQRrbUoxYXtZOaR","Hagen","Boele","11","58099","zzsBYIYTNQZKpQdQiXgynTRVysUVSwFktKd/pWm","KSA","Standard nach Anzahl Stromzähler"
"VpvygRDbiVORJfYGDvbFesNRQjFhjMvvZTWAhgw","zWaDzhydfYzoHasYxlSQWnSbEVOXSKRaHuKQfDW","J09A1704","J09A_J","LurzcmBvfpzRWSEUyKIgQYQxKQNgZjnrEWWyqGc","Hagen","Vorhalle","19","58089","ZTSAuLzGOBlPVLZeonkKcVLUTEpXZRzTCvfsRUx","EVU","Standard nach Anzahl Stromzähler"
"gZycHPSWnQFUQrJBoj/PvWBqxcFLtQCLRiSJRpo","mlXZYXTtfrxWaSEtonoHZQWVYNGcrDkekohyVlu","J09A6102","J09A","QriZqJrqTYFiXxTYEJQRQfdQRNiSxPcufNXauuc","Neuenrade","Neuenrade","3","58809","rW+nZdsFPHIEYZVFMV/krBhXPJetEjblHXwkUSb","EVU","Standard nach Anzahl Stromzähler"
"ZRUQrqNqFafDtLWUFtSOnzKRTbUfDWLWRymQSBS","TcZEZBgDWmCHSwRkMpfQegXPHreMlQOBVShWrfQ","J09A5011","J09A","SbTQUt+VVoaXpGllTzdEcVkJhs+KAYZKLLSIPCb","Altena","Altena","10","58762","UOv/HE+rQNlgJeRJyETWhUcEPpXSnNHTSizpbTP","KSA","Standard nach Anzahl Stromzähler"
"UHeyabURjEhvbDEaAENSnvB+aCsnbOVtkRYK+Cm","SkpdTWVEURtYXZrAYGgikUVftpaCIXHTriJgUr/","J09A1704","J09A_J","hujVADlwuHFTZEpRStFIXLpyqVvBOD/SIYLxYYG","Hagen","Vorhalle","5","58089","oQLYaYZCAcJpVRhlBsS/DD+blVOtfgYcjRnpCUt","EVU","Standard nach Anzahl Stromzähler"
"unamRmGbbR+tfXPGSRJiarCYGKQrpXqYLVCmVDm","qewUT/nLgQShzofXlehAoxLfFNIvSGprVqg+fRN","J09A5405","J09A","/fXDcVBuYITwSAnwYBquZLZOZR/ZDXQrOTlnZiL","Halver","Halver","12","58553","ZoKlsAaWNZDisPNsGDCVcuWsmzRvYXaZWJbhGHv","EVU","Standard nach Anzahl Stromzähler"
"ZsGkCMiFAUTyLrESJdO/F+gtyZhvga+nqShvdVv","IQjTijXfYGFXM+vljPXZaeYwoYafLAJCSRA+PQV","J09A1703","J09A_J","jeyVInMHXEMuOlXyYrWXHNyLpZjbHo+PMRtdnbh","Hagen","Vorhalle","7","58089","zWlvhNUuUBoSzbjasppIXaFYSisbFVRQVXdvaxR","EVU","Standard nach Anzahl Stromzähler"
"SEjkWt/faPRbplsSuVUJ+zBtXWCuTiqUTfHrQOG","WabyHDTCdMXBItWSsjAkJUZMdonQajUWSWWHrGY","J09A6102","J09A","OpSVYBqQaPPQpZLzJQTOigHYVCKKVbdZcYjZN/R","Neuenrade","Neuenrade","6","58809","tFgbKQLZFXZzWPv/euFcAOcTrUHlUmYmwjUZWsZ","EVU","Standard nach Anzahl Stromzähler"
"koHNgedjuEfQcpqsVgMQsXHZjcmLDoUTxoRITXf","QTKYKfCqRPvnjlMfITxUwufRHyYPZQuGnGYwTZA","J09A4011","J09A_L","rqVdhVQYlAHLFkZVgQJLVzoTQgzhSQHtYAU/lZz","Lüdenscheid","Lüdenscheid","12","58507","qQTdWVFSkIeYTE/+QYTZrWQzVqYjLITYpqBtRXq","KSA","Standard nach Anzahl Stromzähler"
"MhVYFGCQUd/BmKJgkZVJCWvnyRhLVUZAtdJYWVS","hSAeuFNziYUeYcZdwaUYkQThUxqlcyicOZyyIdi","J09A4011","J09A_L","aS+XUPbRjWOETzd+F/JNpfTRcqKBSzWLnqSprQZ","Lüdenscheid",,"41","58515","tWWgDAyJxzQuVo/NmVQgHIyeGEg+OvZqEizcMah","KSA","Standard nach Anzahl Stromzähler"
"IUdERSVoCpnbunTHMhqRjbyRREbRecenybYOpZt","pFuSLXUYaMUwNYNEZn+nSTMmVsMguQIHIyfTiBX","J09A1704","J09A_J","HonaqZQdJpXmX/VxjTXq+SrWSWXQZrPaWjJEIDv","Hagen","Vorhalle","13","58089","LOVswDtEBOfEKLXLEtNnuoSxWRSgnwCPikdM/HQ","EVU","Standard nach Anzahl Stromzähler"
"QToeCkeUeWDVZeAEAGcaNSIm+ncTqDbFZXFIWmT","xYKbYECnUQ+RrEVizRcHqxOoErYUJFXXcXWLqOR","J09A1702","J09A_J","GfLUHVmzMelFKXoYdYTeRdRhndYHzW+ZVTpVfQi","Hagen","Vorhalle","5","58089","fJJOtcyTvcbJZChPPTZQVGBdVZesNMUoTgYDg+I","KSA","Standard nach Anzahl Stromzähler"
"BkkPEvgGtWSRfUCwrZcRwWfaPBrPeCRHwUnD+f+","HVZaATikUYMOaRTKYQr/HZeFIMhVvOfyVUXIvgs","J09A6102","J09A","WTcDlRrxuViVQmqftdRhMQquvwmpTPbbDVJYVmf","Neuenrade","Neuenrade","30","58809","kxuqcqOMLiVfgscuTlYHsBWunXjGRibZZZqS/WX","EVU","Standard nach Anzahl Stromzähler"
"Q+lwVSeplNpxZ+/jMawTxMVTp+oYmHCnPHgVQdi","XqpFpXvhhprJqFXUZMfkUTjrnmYnbZsSmZlAiHT","J09A1701","J09A_J","fZYaTSvq/fZpArdTmyVXIpV+towlSjgSSMDdugX","Hagen","Vorhalle","46","58089","VmPIPVuXSzl/WM/YxyZGyzqZHpurACR+QELhuBf","EVU","Standard nach Anzahl Stromzähler"
"PhqUcdshjzzQMrzvYceuqSjTNrvDLbuIYDtZSuh","PhqkCXUTsOvscYfUPQlGSCXE/wUSJYScumYBYoD","J09A4011","J09A_L","gIKPPvUjBriXJlDPraBQLxRMlcyIRECIKGQNhyR","Lüdenscheid",,"7","58513","A+wCzZroNJAXtyzmqVTnNyYxcRnFYWTeQrGqiJZ","EVU","Standard nach Anzahl Stromzähler"
"KqpAYjTZlSqvAmXZZwGcFKjroTqXG+zlUVXXUPy","XehEuWBcUVtVKHeNdXlwQpwdYRFflXXAmaSnRZk","J09A5406","J09A","/EvSktXkXMyATF+BjjaMhPrcqzSDz+tQ+gUQy/V","Halver","Halver","2","58553","QNUhnYZdFQEozaZiW+/HeikcUTPaivXeZ/gyvaQ","KSA","Standard nach Anzahl Stromzähler"
"JorcPRLdgdqYWmUTyRQUVjkijTUScojUZlS+UYZ","SEeOmjk/pbWfXaBJPTqVFUabTyO/uwWfFpPMUEV","J09A6103","J09A","KIQSUQRqYvj+OJqXQdyFHVYPUSFaAqAwXdV+Q/N","Neuenrade","Neuenrade","4","58809","/eVQQglTQaxhRwxkxUtc/+p/TByumihQishS/Jr","EVU","Standard nach Anzahl Stromzähler"
"CupoVSaZvsVQZqNQvEnecVBjKcyoSLtHEXdVWYH","YiTJpXjxydSJIToNYoZUjggnazaVxnYHSqTASOQ","J09A4011","J09A_L","SbUWdRXEWrOspSYgcAVPTmkUabTfR/uBdVlHepG","Lüdenscheid",,"13","58515","KTYPDwzQPOjfwQGLXGPz+/fIaGnYsaIVfCXVtmC","EVU","Standard nach Anzahl Stromzähler"
"lSFHuvVwALUZBWSVYRvLRO+FqX+QrXtqa/ylEyo","lAqxsYpTSHnJciVeUUTGoZOhfVYeQrKDfSoydQh","J09A1703","J09A_J","ZsgRmsbWEInRWhpdesaEUqAmaMCXKbSDXEHFqZy","Hagen","Vorhalle","20","58089","kVpgVcBZNPvUbmuxsdxnA/fKxhTbVY/nzMNmUuc","EVU","Standard nach Anzahl Stromzähler"
"OiYXWMQQWXbbLvMvtVGlLSAGYYBlPORCjkCWzsa","pXwtRQCgXxy+xoR/GSSqRMHdLUHsEVlcZIYdTsC","J09A4011","J09A_L","xAjUAywOUFggnDUXWj/QLPWhuTjAVRZKQ+GIZTm","Lüdenscheid",,"36","58515","uPUWuusRMHOpRySvjgzDTVNXEhhHjxZaZsQ/N+z","KSA","Standard nach Anzahl Stromzähler"
"bHcHtWCzrcwX/UtlbLwWTOPDMsRgbDAWDJnZwUb","QLRBTURjhZPvTXIFRtYocBYdxWWm+x/RDhocmSX","J09A6102","J09A","Pz+YI+JhKVuTpuw/rQyfJEMMUNyhPqSRcwZYCXw","Neuenrade","Neuenrade","21","58809","rJf+FUJUstk+EMnDXlSeUtHXArZBxUKirmXCOSy","EVU","Standard nach Anzahl Stromzähler"
"QzbnjKTZvVjxOVMHrepRLmXreuBJunffhdUyhXh","lKzSMzkjtmpivTQICWaXSAUTXuPGdjHmYAzYKRz","J09A1702","J09A_J","CaTNLiovKUznLWVUuer+I/QEtc+JKSeiXLhRzhc","Hagen","Vorhalle","43","58089","tVfnEtvZTWVVsAaSSiAZJbPvjDaRDKngwcsiRxX","EVU","Standard nach Anzahl Stromzähler"
"hLeSRIotzyvLsQfHLfYUfxFywTSQiMrFFWlFFxk","wQSpzYUUSHwRwMAEBbPrpveXwZUAWHkzYA+IWyi","J09A1701","J09A_J","yoVlOIgMpxCuXNZRRszhUEnvuCXuiAwjUCXx+JR","Hagen","Vorhalle","4","58089","sPuAmKTapnMUTLMklYXXZleJDwVhtUKTYqTO/ns","EVU","Standard nach Anzahl Stromzähler"
"gAUaKUyuGRdXZWOwduXaEiWIcBZpiXbCTrAydzu","cWToUDnxUCXcZCUAiLrMTmCGEFybvYGolgLkJBL","J09A5403","J09A","qgog+oZnDHpLZyJNRMjMXsWjXZToCVUloYKYEVI","Halver","Halver","49","58553","fJgtXWXBRwUxiuQxJhtzWQIRZmwmApyCkfOYaoB","KSA","Standard nach Anzahl Stromzähler"
"Q+RZtRZdvzt/ZtXhPIkVBXFvNdFmvUpnpUd+XxQ","RLxLFlRSViJoRPnWJcMXRtWbCwN/ENnXSvNTk+n","J09A4011","J09A_L","qEvJWJaQXNMyZTWfVdVYTLRTQwMA/GYnBAKOtZW","Lüdenscheid",,"8","58515","nHicmiTDraeYlU+QbPRoQWzDVQDSUxPKkKBLxUq","KSA","Standard nach Anzahl Stromzähler"
"dqRhWSnkXXphaLpCAiNZrLhboyBFUvTSwwVrsSc","mLYVaQBpUMSWNFVRYr/SylRSa+oZoNp+uQjJm+L","J09A4011","J09A_L","fZZVvYcZiVjKuxh+XwnEnlmCmBSwFuUfYtagqRt","Lüdenscheid",,"3","58513","S+xrLrsnXpGgTIKuQmUjrpXOgXYfadbLxfNlUUF","KSA","Standard nach Anzahl Stromzähler"
"ggejbrpMiZcYydpTslUUmTBrIYVgZMefLISVmB+","HdszTRByZ/ToYwXRYpoUOEYLnNmXXFuKVOalFUz","J09A5401","J09A","OpVasUTJBQTteGEioWaxyVxWzsrQJAfGcFYVGRI","Halver","Halver","1","58553","TvAIp+MSoDOmafGSuTEMLArMdF/WCDtxtQgHanN","EVU","Standard nach Anzahl Stromzähler"
"X+jGcYGSrfsAofxUfcMPXKILnECVAjYONVzWNub","TqGZoVkyFzJRZoPPQTiSYVlFXtVVSxtRbRHVEwq","J09A6102","J09A","Vo/QNxUZVBMmAXqYPYUhUyxUfSkfKMMXYiRVpFs","Neuenrade","Neuenrade","28","58809","MVMXUTpaXDRgwTJRZCFjCXo+GAQwASBUTCDZuDT","EVU","Standard nach Anzahl Stromzähler"
"zRRZQpgQKRIuHTiTSnZk/aIaglkMTTHwcCKXSZX","iZJNZYqRrPnpCHXRIMmaxieMLdDMbxbUWZVEoL+","J09A1704","J09A_J","QQJ+wiZgfzCECz+MDtA/UwjIohurx/XSWuUzXpJ","Hagen","Vorhalle","500","58089","ZQSbRSTYZnZVQhaQHSBkdrUGiuLFwhdJMfLnRYL","EVU","mit 500er Hausnummer"
"YUWLcbfhEyTYqTQTeBqiPfRhzBxoHsXhg/iqSOZ","qsekcORDRTYJYmywGHBRyWtuOqflyTwOYtHySZs","J09A5405","J09A","awghWqribDk/iUZRXYQ/gTOXQHePwGcCBJtV+OL","Halver","Halver","20","58553","uVTOBdHsKWEiLYWp+grjlAbnyVXSaxMGhKmqUZ+","EVU","Standard nach Anzahl Stromzähler"
"oUAUQZKvYmyVDWcRUZYjZtFJUHtIsIsaSsGAVCm","qRMomMKbDWteIeURoVxQMmslsMSVVqztPRHQUcg","J09A6105","J09A","f+AWOXXWsXSgZ+VBWzMky/FHSwJCNRPXFfSJJWI","Neuenrade","Neuenrade","4","58809","JpJZuTSFdTQkOAwxxlNYWPzUJcOpYpOxQosWHTY","EVU","Standard nach Anzahl Stromzähler"
"RTgEzKnWzriZHHeIzsNaPVlKZmuvR+EvXqYxRVL","PwW/wMyyTokeDXZqICJXvtVTUURHmUUhQCmChUt","J09A1704","J09A_J","zzLYsUCSUYFDuZyUVsJJYYu/jAZpimZSS/XOxpB","Hagen","Vorhalle","31","58089","ZZkpeCZudlo+oxFyiFAYblygZTetgcSJY+IxPqa","EVU","Standard nach Anzahl Stromzähler"
"IToDnRoztdanwRkCQjZkRwHruBmfQZeXPcEytJZ","YeDRcWczpzwEtZcakxv+gotAVGfPjZgZnVEDvrw","J09A1704","J09A_J","rqbqQJawTUmENVWquqCzeLVcJLcPIuogWlpolZJ","Hagen","Vorhalle","29","58089","JXYVFGlA/yWAX/sZEQ+D/OZZsKWpisFRwOTRySf","EVU","Standard nach Anzahl Stromzähler"
"oAsJQKjWRXrRygpwLjYmrynSIvDBsWVImBJ+Gmg","JUYVkEMySIoWvxYRLZYsUaZBXIqTsZtnjvVgJhN","J09A1704","J09A_J","oSTCGjmzdHcjHRvmqQYUXBpRUaDaBOIGafzxXc+","Hagen","Vorhalle","3","58089","/MFfthnWetDRgXyMJSMKverWcmmowvoOoExJfXL","EVU","Standard nach Anzahl Stromzähler"
"ySWueCMSzbPKKLZNoSzXYjAagCFAXEgymJUYiYR","wxRhENevqkLQhUQXV/iVwIQPuWIUpsXZLjBTQqM","J09A1701","J09A_J","dphikSyZjxwBHbdRHqoldpUPMYrM/eZoyhdQrMq","Hagen","Vorhalle","47","58089","EXwPwBNveTUZSnurxbfIjbUJiUeapUXAmSSiOYZ","KSA","Standard nach Anzahl Stromzähler"
"llZWprntH+yefVWvEqT+H+RpgcoQWJvJWXVFSYV","fZPMbiXOeVXazV/XjRSkfsxJHq+zhmkcfSVBUWa","J09A6102","J09A","xcYSaN+BIYe/SxkYfWTBsFQpMsAlTvXQbloTcvr","Neuenrade","Neuenrade","7","58809","bZTIyTzsDVWTjRZxFSHpxaemcSUCcVCXcNWsZsU","EVU","Standard nach Anzahl Stromzähler"
"ODRRcZnoUHTZaPQYUtcjncQYlfTTolHIXeRbPEb","VHTmOXkRCUXSfgGVRROebTeCdKSHGKey/d+WNLh","J09A1701","J09A_J","QZhYL+PTbJSdKehaMgzWNYLVZrHixyylQBSSXDs","Hagen","Vorhalle","14","58089","THufWLnWmVVgjjgwzXuSVozxk/rKSobrpSzzWkp","EVU","Standard nach Anzahl Stromzähler"
"ogAYHAH/ICjLxZFfKfXIQYSQoETRgCCRTlZVZux","'+nAXM/cUMppmWATSJDVZxVETHaRYepkCUXXqxhf","J09A4011","J09A_L","VMccYguaScbilUWmJkZPOoTEzvUGQpGBWSLu+/n","Lüdenscheid",,"47","58515","I/tdBHQTCvXWcoMDDcgPtLUJXBqJuGuRybyKty+","KSA","Standard nach Anzahl Stromzähler"
"uTsYYZnEkUQLGvMfkESmzKGNQYBZhZsDLvlXhMj","MXOgbtXWjjsCuCYQnZvZYaTtXpDvVpU/SCTwpfm","J09A4011","J09A_L","ESXr/Yg+TIWZXnqXCCcQyjgAe+/UxtxRgoJqEZz","Lüdenscheid",,"22","58515","BEBUA+rSLVZEaEyIGSOS/ERSBzVNhUuxURPuMTk","EVU","Standard nach Anzahl Stromzähler"
"AcAjFlhgOTNWnbVXMMYsbpMmXSQthGTujR+cf+c","QURoTxsVHKQDXdbRVi/FdwOfXXvZlR/XwJxGTBM","J09A1704","J09A_J","vQxXttkkqsTUnXKokwNuqkgPsStRqVGlPxCwFOu","Hagen","Vorhalle","18","58089","mWJGYK+FE+JAfokDuwWPxWZVOegHNRqotCTXDXj","EVU","Standard nach Anzahl Stromzähler"
"WnZmnmlMeWqAQhNRHN/iDbvaaCmSsPtoTJZAroy","VZFhXWTEVWYbYqFPKjbPxHqnYztHLWnsAALZYif","J09A1703","J09A_J","XPQKmZvZQFYJZjUIEDjDSRkWajVWytrnLTvRZPM","Hagen","Vorhalle","22","58089","xxRbXXjsvTIWW/EygjauvNLNpDHDLxQwSjFUxRV","EVU","Standard nach Anzahl Stromzähler"
"NZYIBucSFFodNUiSNsWRFxxOThWEQiNYQNkut/R","ySKJlOUZqXWIFJmJzkbaSdQQQeCi/OhYXsMHAvQ","J09A1702","J09A_J","yMR+tffVHtNLMkTRGdTajiCFzUyheaFOtVMQqoA","Hagen","Vorhalle","38","58089","SXhvXLKNQUUVTcJymWWGOZcFIUJfLSLEGMddxDq","KSA","Standard nach Anzahl Stromzähler"
"WqB+YmXYwYsOTEVSWpjJlpLqcLHZZGsnoNTbGFg","IuFzsESZMZQEdSV+oZPAu/EYKOWYRQSkVlZdvFs","J09A6102","J09A","owfTGFxrBybS+pUpyqAzoENLYQQSSBMYWSWcNdF","Neuenrade","Neuenrade","17","58809","PNqVnDtYeufgPZLDqYahUcbEIvuivXTGBxLrVjQ","KSA","Standard nach Anzahl Stromzähler"
"WKPUEXGXXTytZQmLfKNtIkZjKmTYpBSYAmBRQCm","uyTaXdAlgfRRRLargBncGx/cVlY/vQKhjklVmvk","J09A1703","J09A_J","dpkzVvXMHBYWWBIPfBRxXyhJQaUeNELW/GaGXWe","Hagen","Vorhalle","26","58089","/+mzVJrfrGbNd/SQ/VVWWqzFGoZhyRppCmqoScP","EVU","Standard nach Anzahl Stromzähler"
"TTgLlhOUNRQXMWxXIndUbIcXJnoBDcvmgFpRXqR","hbbFrQXGy+yxeEbQAwUWhWDXWpZyXNSkvwdvWTH","J09A4011","J09A_L","xcZhRWlmeEkWRTqWAvSBQT/iEKoVMbTVwWMuXhi","Lüdenscheid",,"11","58513","NlcVvpZBFVVtFJohwYQJhuS+PyAqRtBHryyImTw","KSA","Standard nach Anzahl Stromzähler"
"TtqR+HZ+ipSixonQNZLLDdsDlVPTQHUsryNzLfG","BiPorNXiOZMmnfrXeZ/YRIxlYeAXDShjfkUFmiW","J09A6102","J09A","vR+VRhfLkQWWvVvZCKYvorSaQaEsmlnVE/njrYY","Neuenrade","Neuenrade","1","58809","CQJheYHucIUQnfhWSHMkkJOvQLWcDZUJmDYHJIs","EVU","Standard nach Anzahl Stromzähler"
"D/uRoxCWGpWScSBXJxPCUQFRpZXaoDSXSZ+kVzW","EMuiWQfIauORRs/VZRGexWToXUSzupLLaNprzzg","J09A1701","J09A_J","ApllbGIsMXPlkMGTcfWrCirqrMfzPYNQY/YPiSq","Hagen","Vorhalle","42","58089","dminWSPQiVmfzriDOAKQFVKKyIQXOpFRjHQmxfz","EVU","Standard nach Anzahl Stromzähler"
"NmxejRqgaUpZZFgbvVATZORGFtsqVtNLySZRMVA","TIivtZXmQBOoWZZlwXGMmlMcQhuXVcxGvgXcWoV","J09A6103","J09A","OOprIAZHafqKShtYitSbAIMwMYCEPYETzlZkT+Z","Neuenrade","Neuenrade","9","58809","RTTrQJpzY/iqqZbbPRoYZfMUOlXIk+UEXXX/aqh","EVU","Standard nach Anzahl Stromzähler"
"fkUnZlVRyEHASemJuFSTIRKVyCQZVuNZZXJacmS","jwGQOjFUuybOjIJQEmXMZgVfWeXLillHBnKVRhn","J09A4011","J09A_L","QQLpTyMTJKYYPSWdTSSskQ/cXboGnUtSVWbnHKD","Lüdenscheid",,"17","58513","aYlBa+/AucQc+fVbuZVyWpiXRdQjBxXx+aytRyS","KSA","Standard nach Anzahl Stromzähler"
"IRuYDhWmveVsZNjFowDZdgCrZXRuiCLgtS+TULR","QHtTzwVeHVZlIRHaYdqPVxwPKeQzpYXBX/flVsc","J09A5401","J09A","/fsJDiEDORzgImcKtlQCWQozbfTkABBhEoVjr/C","Halver","Halver","8","58553","RRyGWWZpVTtotwqShyX/BgBCHGfyTyZgqhFeoKK","EVU","Standard nach Anzahl Stromzähler"
"pawsnYUokcdYVcwHaa/kNec/qSYDjealTnuXTWY","rmeryrxTnGtYeOdFytCCzMVBKllZZTIMCZwUDQ/","J09A1703","J09A_J","YGoPWzH/rJ/WOUUcWyPrAQusfd/STjGtcaVduYo","Hagen","Vorhalle","22","58089","x+VL/NIQRMZvEjtsNShtRVaTyYccXSZTAWijHUH","EVU","Standard nach Anzahl Stromzähler"
"/tVYXRkuxSqFYfGPopfKOXopNQItyDsPZnSZjXv","ypuVCUURDZqUxQRHZZTzdVkBfNIawwueUurSUfQ","J09A4011","J09A_L","TlvFLSKuvTZWuCDhGsWbvWpOYXyNAIARn/oisUS","Lüdenscheid",,"9","58513","//yIYzgpcOYSHeOBRpnYWUYyE/SxYXSvLqAWnVV","KSA","Standard nach Anzahl Stromzähler"
"AEyVOPDwQOrzBbSWbawomBSY/HnECKZYrfZnwJO","LxrI+mbhRnRQBxRYzZdTkjcYoESSYpcLCRm+XCN","J09A1702","J09A_J","XqTKMZniAIARUuUYebSZdReQlZpoOTXLqXsTZVy","Hagen","Vorhalle","24","58089","oiXFAYXzWwKZptAtsOBjgkVbjKGvOVIHnMYSQVF","KSA","Standard nach Anzahl Stromzähler"
"JEUIhaTuqZSVgJSpBqUciBXWZGctUqmQjJSnORA","DETeiFJrpfSNTQEvq/BVVBnuxRhAJVrDJUQWVSH","J09A1701","J09A_J","ZZxkaqRHfzPOPDYAxfvYKvoTImqrCCfQIJeWFWZ","Hagen","Vorhalle","4","58089","ghIZaoWkpTaArYe+VrQHUcWPnejswaYCyWaSUAT","KSA","Standard nach Anzahl Stromzähler"
"FLVXdjhRTxZvbgXTJEPkBjVVpJljYzGeDBlBmez","YuUBMjFlWRoWCZYyjO+jseyaVAIwDMAsaSXwYqL","J09A1704","J09A_J","DKwvzazQC/ByVRtdZJoEPof/IjHLUsItLVsEysp","Hagen","Vorhalle","2","58089","IqHBdhbaQhgAyffZ/VeraWm/kIDmBVrydyOkPtR","EVU","Standard nach Anzahl Stromzähler"
"HOqMNkGx+zNRwg+BRBlZtHVURgdQsHuEPtQYXaV","XTTJJjoUwJrqAaWYIlJeYJYRgrnyQNkuPyr///O","J09A4011","J09A_L","SuRINTvTgPTWCwYRVwKRHUbGoIWDNheTbfPQshy","Lüdenscheid",,"7","58513","EamQRtGtrgYNOnofZAPWszLcWslBaXWSSxwpmTH","EVU","Standard nach Anzahl Stromzähler"
"XYBFXWtXpJJYocCVFlhxQbYSD/rGrXjOZBUNNKv","KJqWHTYhAjUnUXzRnUPojnPMYDKcplMVOhysZpW","J09A4011","J09A_L","PzUwvwkqDLV/cNAVZBmeQyoYmBurdSovsRoCylC","Lüdenscheid",,"21","58515","FcWcEKsuAIRyFWJRQXScpxTsWUZQY/eWynxXbdl","EVU","Standard nach Anzahl Stromzähler"
"DPWRdWNYfBsQlYcVkUMhLLMQRWDMdYltewGrRiQ","/msVVWZgZQXverCMGTVfGpuHP++/z/ZlNyJOfUX","J09A4011","J09A_L","jfTuSSZP+oTVnbSTEcBkYolzTQZDWHVXQFSZLwU","Lüdenscheid",,"21","58515","d+WVQZnZnLr+sZlYFyRKNSXkxSeaTOBlLgfPEsl","KSA","Standard nach Anzahl Stromzähler"
"DNlfcccRDspZkznDKJehEVtyMdQTrRdYQqbomHZ","vmAxdrQASTPbVnWvXUVwQEzXQveyedWLJWVyjXH","J09A1704","J09A_J","WyZNWsgScQEVcaQeXFHA+RLWJiVY/JG/KkPhUHG","Hagen","Vorhalle","15","58089","NFuwvyy/LflkWjJTBxpnisIzrtXLiVvIhElqyJd","EVU","Standard nach Anzahl Stromzähler"
"EoHQWmRSgEUFMzbDGyOGeOYRUUGzkTeUuVnjQIv","fgQWfDasEtAQrmGAVIxdX/xlPFqVTYRUDncWera","J09A5013","J09A","IUbZjbFQWvh+BhLHYZQRTYCcuuAmc/PtOeDiQ+C","Altena","Altena","21","58762","muAgLcgPQwQbNzZRJHNcrRghVIOIoykWXqWioNn","KSA","Standard nach Anzahl Stromzähler"
